container,crop,rep,bay,placement,date,time,temp_c,relative_humidity_%,dewpoint,,,,,,,,
FS2,basil,1,210,top,20180914,20:40:00,24.018,42.7785,10.591,,,,,,,,
FS2,basil,1,210,top,20180914,20:50:00,24.0823,42.6794,10.6142,,,,,,,,
FS2,basil,1,210,top,20180914,21:00:00,24.0609,42.4505,10.5141,,,,,,,,
FS2,basil,1,210,top,20180914,21:10:00,24.0394,42.5497,10.5298,,,,,,,,
FS2,basil,1,210,top,20180914,21:20:00,24.018,42.5802,10.5212,,,,,,,,
FS2,basil,1,210,top,20180914,21:30:00,24.0072,42.7862,10.584,,,,,,,,
FS2,basil,1,210,top,20180914,21:40:00,24.0716,42.4123,10.5103,,,,,,,,
FS2,basil,1,210,top,20180914,21:50:00,24.0287,42.5497,10.5202,,,,,,,,
FS2,basil,1,210,top,20180914,22:00:00,23.9858,42.4581,10.4492,,,,,,,,
FS2,basil,1,210,top,20180914,22:10:00,23.6319,42.3513,10.0925,,,,,,,,
FS2,basil,1,210,top,20180914,22:20:00,23.235,43.3355,10.0781,,,,,,,,
FS2,basil,1,210,top,20180914,22:30:00,22.8489,44.5486,10.1416,,,,,,,,
FS2,basil,1,210,top,20180914,22:40:00,22.6237,45.3268,10.1964,,,,,,,,
FS2,basil,1,210,top,20180914,22:50:00,22.3878,45.7006,10.1048,,,,,,,,
FS2,basil,1,210,top,20180914,23:00:00,22.2912,45.4412,9.93193,,,,,,,,
FS2,basil,1,210,top,20180914,23:10:00,22.066,45.5175,9.75221,,,,,,,,
FS2,basil,1,210,top,20180914,23:20:00,21.8622,45.5633,9.5819,,,,,,,,
FS2,basil,1,210,top,20180914,23:30:00,21.7014,45.8379,9.52505,,,,,,,,
FS2,basil,1,210,top,20180914,23:40:00,21.5619,46.0744,9.47474,,,,,,,,
FS2,basil,1,210,top,20180914,23:50:00,21.4654,46.2423,9.44093,,,,,,,,
FS2,basil,1,210,top,20180915,00:00:00,21.4332,45.9218,9.3082,,,,,,,,
FS2,basil,1,210,top,20180915,00:10:00,21.3045,46.2194,9.28698,,,,,,,,
FS2,basil,1,210,top,20180915,00:20:00,21.2509,46.3567,9.28221,,,,,,,,
FS2,basil,1,210,top,20180915,00:30:00,21.1973,46.6543,9.32843,,,,,,,,
FS2,basil,1,210,top,20180915,00:40:00,21.1865,47.112,9.46389,,,,,,,,
FS2,basil,1,210,top,20180915,00:50:00,21.1544,46.6543,9.28929,,,,,,,,
FS2,basil,1,210,top,20180915,01:00:00,21.1115,46.7611,9.28414,,,,,,,,
FS2,basil,1,210,top,20180915,01:10:00,21.0686,46.7306,9.2353,,,,,,,,
FS2,basil,1,210,top,20180915,01:20:00,21.0364,46.8297,9.23744,,,,,,,,
FS2,basil,1,210,top,20180915,01:30:00,21.0149,46.8297,9.21786,,,,,,,,
FS2,basil,1,210,top,20180915,01:40:00,20.9828,46.9594,9.22958,,,,,,,,
FS2,basil,1,210,top,20180915,01:50:00,20.9613,46.8908,9.18826,,,,,,,,
FS2,basil,1,210,top,20180915,02:00:00,20.9506,47.3867,9.33481,,,,,,,,
FS2,basil,1,210,top,20180915,02:10:00,20.9613,46.9594,9.21,,,,,,,,
FS2,basil,1,210,top,20180915,02:20:00,20.9506,47.0968,9.24359,,,,,,,,
FS2,basil,1,210,top,20180915,02:30:00,20.9291,47.2341,9.26726,,,,,,,,
FS2,basil,1,210,top,20180915,02:40:00,20.897,47.0968,9.19461,,,,,,,,
FS2,basil,1,210,top,20180915,02:50:00,20.8862,47.196,9.21607,,,,,,,,
FS2,basil,1,210,top,20180915,03:00:00,20.8755,47.2951,9.23745,,,,,,,,
FS2,basil,1,210,top,20180915,03:10:00,20.8541,47.196,9.18667,,,,,,,,
FS2,basil,1,210,top,20180915,03:20:00,20.8433,47.2341,9.18887,,,,,,,,
FS2,basil,1,210,top,20180915,03:30:00,20.8219,47.2951,9.18845,,,,,,,,
FS2,basil,1,210,top,20180915,03:40:00,20.8004,47.4325,9.21192,,,,,,,,
FS2,basil,1,210,top,20180915,03:50:00,20.7897,47.524,9.23076,,,,,,,,
FS2,basil,1,210,top,20180915,04:00:00,20.7897,47.463,9.21167,,,,,,,,
FS2,basil,1,210,top,20180915,04:10:00,20.7683,47.4401,9.18489,,,,,,,,
FS2,basil,1,210,top,20180915,04:20:00,20.7575,47.5393,9.20611,,,,,,,,
FS2,basil,1,210,top,20180915,04:30:00,20.7468,47.5011,9.18438,,,,,,,,
FS2,basil,1,210,top,20180915,04:40:00,20.7468,48.1649,9.39064,,,,,,,,
FS2,basil,1,210,top,20180915,04:50:00,20.7468,47.8292,9.28664,,,,,,,,
FS2,basil,1,210,top,20180915,05:00:00,20.7254,47.669,9.21716,,,,,,,,
FS2,basil,1,210,top,20180915,05:10:00,20.7146,47.6995,9.21685,,,,,,,,
FS2,basil,1,210,top,20180915,05:20:00,20.6825,47.8292,9.22776,,,,,,,,
FS2,basil,1,210,top,20180915,05:30:00,20.6825,47.8292,9.22776,,,,,,,,
FS2,basil,1,210,top,20180915,05:40:00,20.6717,47.8292,9.21794,,,,,,,,
FS2,basil,1,210,top,20180915,05:50:00,20.661,48.0276,9.26962,,,,,,,,
FS2,basil,1,210,top,20180915,06:00:00,20.6717,47.997,9.27,,,,,,,,
FS2,basil,1,210,top,20180915,06:10:00,20.9291,48.4167,9.63528,,,,,,,,
FS2,basil,1,210,top,20180915,06:20:00,21.2723,48.203,9.88367,,,,,,,,
FS2,basil,1,210,top,20180915,06:30:00,21.6048,47.3943,9.93507,,,,,,,,
FS2,basil,1,210,top,20180915,06:40:00,21.9159,46.9137,10.0667,,,,,,,,
FS2,basil,1,210,top,20180915,06:50:00,22.2376,46.372,10.1864,,,,,,,,
FS2,basil,1,210,top,20180915,07:00:00,22.5272,45.754,10.2491,,,,,,,,
FS2,basil,1,210,top,20180915,07:10:00,22.6988,45.815,10.4252,,,,,,,,
FS2,basil,1,210,top,20180915,07:20:00,22.9026,45.0063,10.3434,,,,,,,,
FS2,basil,1,210,top,20180915,07:30:00,23.0742,44.8003,10.4303,,,,,,,,
FS2,basil,1,210,top,20180915,07:40:00,23.2243,44.8537,10.5844,,,,,,,,
FS2,basil,1,210,top,20180915,07:50:00,23.3101,44.457,10.5288,,,,,,,,
FS2,basil,1,210,top,20180915,08:00:00,23.3745,44.2815,10.5278,,,,,,,,
FS2,basil,1,210,top,20180915,08:10:00,23.4174,44.251,10.5563,,,,,,,,
FS2,basil,1,210,top,20180915,08:20:00,23.5032,44.251,10.634,,,,,,,,
FS2,basil,1,210,top,20180915,08:30:00,23.5461,44.1747,10.6469,,,,,,,,
FS2,basil,1,210,top,20180915,08:40:00,23.5782,44.106,10.6527,,,,,,,,
FS2,basil,1,210,top,20180915,08:50:00,23.6533,44.1442,10.7337,,,,,,,,
FS2,basil,1,210,top,20180915,09:00:00,23.6855,43.9687,10.7029,,,,,,,,
FS2,basil,1,210,top,20180915,09:10:00,23.6855,43.8695,10.669,,,,,,,,
FS2,basil,1,210,top,20180915,09:20:00,23.6855,44.0679,10.7368,,,,,,,,
FS2,basil,1,210,top,20180915,09:30:00,23.6855,43.9001,10.6794,,,,,,,,
FS2,basil,1,210,top,20180915,09:40:00,23.7069,44.1671,10.79,,,,,,,,
FS2,basil,1,210,top,20180915,09:50:00,23.7498,43.7322,10.6801,,,,,,,,
FS2,basil,1,210,top,20180915,10:00:00,23.7391,43.9001,10.728,,,,,,,,
FS2,basil,1,210,top,20180915,10:10:00,23.7284,43.9001,10.7183,,,,,,,,
FS2,basil,1,210,top,20180915,10:20:00,23.7177,43.9306,10.719,,,,,,,,
FS2,basil,1,210,top,20180915,10:30:00,23.7713,43.9001,10.7571,,,,,,,,
FS2,basil,1,210,top,20180915,10:40:00,23.782,43.6025,10.6645,,,,,,,,
FS2,basil,1,210,top,20180915,10:50:00,23.7713,43.6712,10.6785,,,,,,,,
FS2,basil,1,210,top,20180915,11:00:00,23.7713,43.7017,10.689,,,,,,,,
FS2,basil,1,210,top,20180915,11:10:00,23.7606,43.6712,10.6688,,,,,,,,
FS2,basil,1,210,top,20180915,11:20:00,23.8356,43.366,10.6313,,,,,,,,
FS2,basil,1,210,top,20180915,11:30:00,23.8249,43.5033,10.6691,,,,,,,,
FS2,basil,1,210,top,20180915,11:40:00,23.8035,43.4347,10.626,,,,,,,,
FS2,basil,1,210,top,20180915,11:50:00,23.8035,43.5033,10.6497,,,,,,,,
FS2,basil,1,210,top,20180915,12:00:00,23.8249,43.7017,10.7375,,,,,,,,
FS2,basil,1,210,top,20180915,12:10:00,23.8571,43.3889,10.6586,,,,,,,,
FS2,basil,1,210,top,20180915,12:20:00,23.8464,43.2363,10.596,,,,,,,,
FS2,basil,1,210,top,20180915,12:30:00,23.8249,43.366,10.6216,,,,,,,,
FS2,basil,1,210,top,20180915,12:40:00,23.8464,43.5567,10.7069,,,,,,,,
FS2,basil,1,210,top,20180915,12:50:00,23.9,43.16,10.6179,,,,,,,,
FS2,basil,1,210,top,20180915,13:00:00,23.8678,43.3202,10.6445,,,,,,,,
FS2,basil,1,210,top,20180915,13:10:00,23.8464,43.2897,10.6145,,,,,,,,
FS2,basil,1,210,top,20180915,13:20:00,23.9107,43.2897,10.6727,,,,,,,,
FS2,basil,1,210,top,20180915,13:30:00,23.9107,43.0913,10.6037,,,,,,,,
FS2,basil,1,210,top,20180915,13:40:00,23.8893,43.16,10.6082,,,,,,,,
FS2,basil,1,210,top,20180915,13:50:00,23.8678,43.3584,10.6577,,,,,,,,
FS2,basil,1,210,top,20180915,14:00:00,23.9429,42.954,10.5848,,,,,,,,
FS2,basil,1,210,top,20180915,14:10:00,23.9107,43.1905,10.6382,,,,,,,,
FS2,basil,1,210,top,20180915,14:20:00,23.8893,43.0913,10.5843,,,,,,,,
FS2,basil,1,210,top,20180915,14:30:00,23.9751,42.954,10.6138,,,,,,,,
FS2,basil,1,210,top,20180915,14:40:00,23.9429,42.954,10.5848,,,,,,,,
FS2,basil,1,210,top,20180915,14:50:00,23.9429,42.9922,10.5981,,,,,,,,
FS2,basil,1,210,top,20180915,15:00:00,23.9751,43.0913,10.6618,,,,,,,,
FS2,basil,1,210,top,20180915,15:10:00,23.9751,42.8548,10.5791,,,,,,,,
FS2,basil,1,210,top,20180915,15:20:00,23.9429,42.9235,10.5741,,,,,,,,
FS2,basil,1,210,top,20180915,15:30:00,24.0072,42.8472,10.6054,,,,,,,,
FS2,basil,1,210,top,20180915,15:40:00,23.9965,42.8548,10.5984,,,,,,,,
FS2,basil,1,210,top,20180915,15:50:00,23.9643,42.9922,10.6175,,,,,,,,
FS2,basil,1,210,top,20180915,16:00:00,23.9429,42.9922,10.5981,,,,,,,,
FS2,basil,1,210,top,20180915,16:10:00,23.9,43.0532,10.5807,,,,,,,,
FS2,basil,1,210,top,20180915,16:20:00,24.018,42.7251,10.5723,,,,,,,,
FS2,basil,1,210,top,20180915,16:30:00,23.9858,42.7556,10.554,,,,,,,,
FS2,basil,1,210,top,20180915,16:40:00,24.0287,42.9464,10.6595,,,,,,,,
FS2,basil,1,210,top,20180915,16:50:00,24.0394,42.8472,10.6345,,,,,,,,
FS2,basil,1,210,top,20180915,17:00:00,24.018,42.9159,10.6392,,,,,,,,
FS2,basil,1,210,top,20180915,17:10:00,24.093,42.4123,10.5296,,,,,,,,
FS2,basil,1,210,top,20180915,17:20:00,24.0501,42.6107,10.561,,,,,,,,
FS2,basil,1,210,top,20180915,17:30:00,24.1145,42.5802,10.6083,,,,,,,,
FS2,basil,1,210,top,20180915,17:40:00,24.0716,42.4123,10.5103,,,,,,,,
FS2,basil,1,210,top,20180915,17:50:00,24.1038,42.7785,10.6684,,,,,,,,
FS2,basil,1,210,top,20180915,18:00:00,24.1145,42.2521,10.4921,,,,,,,,
FS2,basil,1,210,top,20180915,18:10:00,24.093,42.748,10.648,,,,,,,,
FS2,basil,1,210,top,20180915,18:20:00,24.1252,42.3818,10.5478,,,,,,,,
FS2,basil,1,210,top,20180915,18:30:00,24.1038,42.7175,10.647,,,,,,,,
FS2,basil,1,210,top,20180915,18:40:00,24.1359,42.2521,10.5115,,,,,,,,
FS2,basil,1,210,top,20180915,18:50:00,24.1038,42.6488,10.6228,,,,,,,,
FS2,basil,1,210,top,20180915,19:00:00,24.1574,42.3818,10.5768,,,,,,,,
FS2,basil,1,210,top,20180915,19:10:00,24.1252,42.7175,10.6663,,,,,,,,
FS2,basil,1,210,top,20180915,19:20:00,24.1574,42.3513,10.566,,,,,,,,
FS2,basil,1,210,top,20180915,19:30:00,24.1681,42.6107,10.6674,,,,,,,,
FS2,basil,1,210,top,20180915,19:40:00,24.1788,42.4123,10.6069,,,,,,,,
FS2,basil,1,210,top,20180915,19:50:00,24.1896,42.5039,10.649,,,,,,,,
FS2,basil,1,210,top,20180915,20:00:00,24.1681,42.4123,10.5973,,,,,,,,
FS2,basil,1,210,top,20180915,20:10:00,24.2217,42.1758,10.5616,,,,,,,,
FS2,basil,1,210,top,20180915,20:20:00,24.1681,42.4123,10.5973,,,,,,,,
FS2,basil,1,210,top,20180915,20:30:00,24.211,42.2368,10.5737,,,,,,,,
FS2,basil,1,210,top,20180915,20:40:00,24.1574,42.3818,10.5768,,,,,,,,
FS2,basil,1,210,top,20180915,20:50:00,24.1896,42.2368,10.5543,,,,,,,,
FS2,basil,1,210,top,20180915,21:00:00,24.1896,42.4352,10.6247,,,,,,,,
FS2,basil,1,210,top,20180915,21:10:00,24.1896,42.1377,10.519,,,,,,,,
FS2,basil,1,210,top,20180915,21:20:00,24.2217,42.1758,10.5616,,,,,,,,
FS2,basil,1,210,top,20180915,21:30:00,24.1574,42.2826,10.5416,,,,,,,,
FS2,basil,1,210,top,20180915,21:40:00,24.1896,42.0766,10.4973,,,,,,,,
FS2,basil,1,210,top,20180915,21:50:00,24.1252,42.3131,10.5235,,,,,,,,
FS2,basil,1,210,top,20180915,22:00:00,24.1574,42.1529,10.4955,,,,,,,,
FS2,basil,1,210,top,20180915,22:10:00,23.7391,42.1758,10.127,,,,,,,,
FS2,basil,1,210,top,20180915,22:20:00,23.3637,43.221,10.1548,,,,,,,,
FS2,basil,1,210,top,20180915,22:30:00,22.9991,44.0755,10.1179,,,,,,,,
FS2,basil,1,210,top,20180915,22:40:00,22.7631,44.8156,10.1532,,,,,,,,
FS2,basil,1,210,top,20180915,22:50:00,22.5701,45.2886,10.1351,,,,,,,,
FS2,basil,1,210,top,20180915,23:00:00,22.4307,45.2047,9.98065,,,,,,,,
FS2,basil,1,210,top,20180915,23:10:00,22.1733,44.9834,9.67365,,,,,,,,
FS2,basil,1,210,top,20180915,23:20:00,22.0231,44.9224,9.51709,,,,,,,,
FS2,basil,1,210,top,20180915,23:30:00,21.8193,45.3268,9.46539,,,,,,,,
FS2,basil,1,210,top,20180915,23:40:00,21.755,45.342,9.41191,,,,,,,,
FS2,basil,1,210,top,20180915,23:50:00,21.6048,46.3415,9.59989,,,,,,,,
FS2,basil,1,210,top,20180916,00:00:00,21.6048,46.2118,9.55813,,,,,,,,
FS2,basil,1,210,top,20180916,00:10:00,21.4439,45.9829,9.33771,,,,,,,,
FS2,basil,1,210,top,20180916,00:20:00,21.3689,46.1507,9.32351,,,,,,,,
FS2,basil,1,210,top,20180916,00:30:00,21.3045,46.2194,9.28698,,,,,,,,
FS2,basil,1,210,top,20180916,00:40:00,21.326,46.2194,9.30653,,,,,,,,
FS2,basil,1,210,top,20180916,00:50:00,21.2402,46.227,9.2308,,,,,,,,
FS2,basil,1,210,top,20180916,01:00:00,21.2294,47.2799,9.55603,,,,,,,,
FS2,basil,1,210,top,20180916,01:10:00,21.1973,46.5169,9.2846,,,,,,,,
FS2,basil,1,210,top,20180916,01:20:00,21.208,46.2881,9.22109,,,,,,,,
FS2,basil,1,210,top,20180916,01:30:00,21.1329,46.4864,9.21618,,,,,,,,
FS2,basil,1,210,top,20180916,01:40:00,21.1007,46.5627,9.21119,,,,,,,,
FS2,basil,1,210,top,20180916,01:50:00,21.0578,46.7306,9.22551,,,,,,,,
FS2,basil,1,210,top,20180916,02:00:00,21.1007,46.5322,9.20146,,,,,,,,
FS2,basil,1,210,top,20180916,02:10:00,21.0471,46.5322,9.15255,,,,,,,,
FS2,basil,1,210,top,20180916,02:20:00,21.0149,46.7611,9.19607,,,,,,,,
FS2,basil,1,210,top,20180916,02:30:00,20.9935,46.7306,9.1668,,,,,,,,
FS2,basil,1,210,top,20180916,02:40:00,21.0686,46.8603,9.27649,,,,,,,,
FS2,basil,1,210,top,20180916,02:50:00,21.0257,46.8908,9.247,,,,,,,,
FS2,basil,1,210,top,20180916,03:00:00,20.972,46.8603,9.18839,,,,,,,,
FS2,basil,1,210,top,20180916,03:10:00,20.9506,47.0586,9.23155,,,,,,,,
FS2,basil,1,210,top,20180916,03:20:00,20.9506,47.1273,9.25321,,,,,,,,
FS2,basil,1,210,top,20180916,03:30:00,20.9613,46.8297,9.16892,,,,,,,,
FS2,basil,1,210,top,20180916,03:40:00,20.9291,46.906,9.16373,,,,,,,,
FS2,basil,1,210,top,20180916,03:50:00,20.897,46.9671,9.15366,,,,,,,,
FS2,basil,1,210,top,20180916,04:00:00,20.8862,47.0357,9.16556,,,,,,,,
FS2,basil,1,210,top,20180916,04:10:00,20.9399,46.8679,9.16144,,,,,,,,
FS2,basil,1,210,top,20180916,04:20:00,20.8862,47.0357,9.16556,,,,,,,,
FS2,basil,1,210,top,20180916,04:30:00,20.8541,47.1349,9.16745,,,,,,,,
FS2,basil,1,210,top,20180916,04:40:00,20.8326,47.2341,9.17907,,,,,,,,
FS2,basil,1,210,top,20180916,04:50:00,20.8219,47.2951,9.18845,,,,,,,,
FS2,basil,1,210,top,20180916,05:00:00,20.8541,47.0663,9.14581,,,,,,,,
FS2,basil,1,210,top,20180916,05:10:00,20.8433,47.7224,9.34171,,,,,,,,
FS2,basil,1,210,top,20180916,05:20:00,20.8112,47.524,9.25037,,,,,,,,
FS2,basil,1,210,top,20180916,05:30:00,20.7897,47.4935,9.22121,,,,,,,,
FS2,basil,1,210,top,20180916,05:40:00,20.779,47.5927,9.2424,,,,,,,,
FS2,basil,1,210,top,20180916,05:50:00,20.8004,47.3638,9.1904,,,,,,,,
FS2,basil,1,210,top,20180916,06:00:00,20.7683,47.73,9.27541,,,,,,,,
FS2,basil,1,210,top,20180916,06:10:00,20.9935,48.3098,9.66131,,,,,,,,
FS2,basil,1,210,top,20180916,06:20:00,21.326,47.73,9.78553,,,,,,,,
FS2,basil,1,210,top,20180916,06:30:00,21.6584,46.99,9.85607,,,,,,,,
FS2,basil,1,210,top,20180916,06:40:00,22.0017,46.4483,9.99591,,,,,,,,
FS2,basil,1,210,top,20180916,06:50:00,22.3127,46.0287,10.1435,,,,,,,,
FS2,basil,1,210,top,20180916,07:00:00,22.5915,45.9218,10.3625,,,,,,,,
FS2,basil,1,210,top,20180916,07:10:00,22.8275,45.2505,10.3563,,,,,,,,
FS2,basil,1,210,top,20180916,07:20:00,22.9884,44.869,10.3754,,,,,,,,
FS2,basil,1,210,top,20180916,07:30:00,23.16,45.0674,10.5974,,,,,,,,
FS2,basil,1,210,top,20180916,07:40:00,23.3208,44.2892,10.4818,,,,,,,,
FS2,basil,1,210,top,20180916,07:50:00,23.3852,44.2815,10.5375,,,,,,,,
FS2,basil,1,210,top,20180916,08:00:00,23.4281,44.2205,10.5557,,,,,,,,
FS2,basil,1,210,top,20180916,08:10:00,23.4495,44.3197,10.6087,,,,,,,,
FS2,basil,1,210,top,20180916,08:20:00,23.6104,44.0755,10.6714,,,,,,,,
FS2,basil,1,210,top,20180916,08:30:00,23.6319,43.9382,10.644,,,,,,,,
FS2,basil,1,210,top,20180916,08:40:00,23.6962,43.633,10.5975,,,,,,,,
FS2,basil,1,210,top,20180916,08:50:00,23.6855,43.7322,10.6219,,,,,,,,
FS2,basil,1,210,top,20180916,09:00:00,23.7606,43.6712,10.6688,,,,,,,,
FS2,basil,1,210,top,20180916,09:10:00,23.7284,43.9687,10.7418,,,,,,,,
FS2,basil,1,210,top,20180916,09:20:00,23.7927,43.633,10.6848,,,,,,,,
FS2,basil,1,210,top,20180916,09:30:00,23.8249,43.5338,10.6796,,,,,,,,
FS2,basil,1,210,top,20180916,09:40:00,23.8035,43.6025,10.6839,,,,,,,,
FS2,basil,1,210,top,20180916,09:50:00,23.8571,43.5872,10.7272,,,,,,,,
FS2,basil,1,210,top,20180916,10:00:00,23.8142,43.8314,10.7723,,,,,,,,
FS2,basil,1,210,top,20180916,10:10:00,23.8678,43.5567,10.7263,,,,,,,,
FS2,basil,1,210,top,20180916,10:20:00,23.9107,43.4576,10.7308,,,,,,,,
FS2,basil,1,210,top,20180916,10:30:00,23.8571,43.4881,10.6929,,,,,,,,
FS2,basil,1,210,top,20180916,10:40:00,23.9322,43.3889,10.7264,,,,,,,,
FS2,basil,1,210,top,20180916,10:50:00,23.9322,43.5872,10.795,,,,,,,,
FS2,basil,1,210,top,20180916,11:00:00,23.9322,43.3202,10.7026,,,,,,,,
FS2,basil,1,210,top,20180916,11:10:00,23.9751,43.3584,10.7546,,,,,,,,
FS2,basil,1,210,top,20180916,11:20:00,23.9429,43.5567,10.7942,,,,,,,,
FS2,basil,1,210,top,20180916,11:30:00,23.9536,43.3202,10.722,,,,,,,,
FS2,basil,1,210,top,20180916,11:40:00,24.0287,43.0761,10.7048,,,,,,,,
FS2,basil,1,210,top,20180916,11:50:00,24.0072,43.1905,10.7254,,,,,,,,
FS2,basil,1,210,top,20180916,12:00:00,24.018,42.893,10.6312,,,,,,,,
FS2,basil,1,210,top,20180916,12:10:00,24.0716,42.6794,10.6045,,,,,,,,
FS2,basil,1,210,top,20180916,12:20:00,24.0501,42.9464,10.6789,,,,,,,,
FS2,basil,1,210,top,20180916,12:30:00,24.0394,42.7785,10.6104,,,,,,,,
FS2,basil,1,210,top,20180916,12:40:00,24.0823,42.6794,10.6142,,,,,,,,
FS2,basil,1,210,top,20180916,12:50:00,24.093,43.015,10.7416,,,,,,,,
FS2,basil,1,210,top,20180916,13:00:00,24.0716,42.481,10.5346,,,,,,,,
FS2,basil,1,210,top,20180916,13:10:00,24.1252,42.3818,10.5478,,,,,,,,
FS2,basil,1,210,top,20180916,13:20:00,24.1681,42.4505,10.6108,,,,,,,,
FS2,basil,1,210,top,20180916,13:30:00,24.1038,42.7785,10.6684,,,,,,,,
FS2,basil,1,210,top,20180916,13:40:00,24.1359,42.6107,10.6384,,,,,,,,
FS2,basil,1,210,top,20180916,13:50:00,24.2003,42.275,10.5776,,,,,,,,
FS2,basil,1,210,top,20180916,14:00:00,24.1896,42.6488,10.7002,,,,,,,,
FS2,basil,1,210,top,20180916,14:10:00,24.1681,42.481,10.6216,,,,,,,,
FS2,basil,1,210,top,20180916,14:20:00,24.2003,42.3742,10.6127,,,,,,,,
FS2,basil,1,210,top,20180916,14:30:00,24.2646,42.4047,10.6815,,,,,,,,
FS2,basil,1,210,top,20180916,14:40:00,24.1896,42.5039,10.649,,,,,,,,
FS2,basil,1,210,top,20180916,14:50:00,24.211,42.1377,10.5384,,,,,,,,
FS2,basil,1,210,top,20180916,15:00:00,24.2432,42.1377,10.5673,,,,,,,,
FS2,basil,1,210,top,20180916,15:10:00,24.2646,41.8096,10.4693,,,,,,,,
FS2,basil,1,210,top,20180916,15:20:00,24.2003,42.2368,10.564,,,,,,,,
FS2,basil,1,210,top,20180916,15:30:00,24.2325,42.008,10.5114,,,,,,,,
FS2,basil,1,210,top,20180916,15:40:00,24.2646,41.9393,10.5158,,,,,,,,
FS2,basil,1,210,top,20180916,15:50:00,24.2861,42.1758,10.6195,,,,,,,,
FS2,basil,1,210,top,20180916,16:00:00,24.2003,41.9393,10.4579,,,,,,,,
FS2,basil,1,210,top,20180916,16:10:00,24.1681,42.214,10.5269,,,,,,,,
FS2,basil,1,210,top,20180916,16:20:00,24.2432,41.9088,10.4856,,,,,,,,
FS2,basil,1,210,top,20180916,16:30:00,24.2217,42.1377,10.548,,,,,,,,
FS2,basil,1,210,top,20180916,16:40:00,24.2325,41.9698,10.4978,,,,,,,,
FS2,basil,1,210,top,20180916,16:50:00,24.2861,41.9698,10.546,,,,,,,,
FS2,basil,1,210,top,20180916,17:00:00,24.3183,41.7715,10.5039,,,,,,,,
FS2,basil,1,210,top,20180916,17:10:00,24.3075,42.0385,10.5899,,,,,,,,
FS2,basil,1,210,top,20180916,17:20:00,24.2754,42.008,10.55,,,,,,,,
FS2,basil,1,210,top,20180916,17:30:00,24.3075,41.8706,10.5298,,,,,,,,
FS2,basil,1,210,top,20180916,17:40:00,24.3504,41.6723,10.4971,,,,,,,,
FS2,basil,1,210,top,20180916,17:50:00,24.3504,41.8096,10.5465,,,,,,,,
FS2,basil,1,210,top,20180916,18:00:00,24.2968,41.7715,10.4846,,,,,,,,
FS2,basil,1,210,top,20180916,18:10:00,24.3075,41.8096,10.5079,,,,,,,,
FS2,basil,1,210,top,20180916,18:20:00,24.3397,41.3747,10.38,,,,,,,,
FS2,basil,1,210,top,20180916,18:30:00,24.3612,41.4968,10.4434,,,,,,,,
FS2,basil,1,210,top,20180916,18:40:00,24.3504,41.8096,10.5465,,,,,,,,
FS2,basil,1,210,top,20180916,18:50:00,24.3075,41.7104,10.4723,,,,,,,,
FS2,basil,1,210,top,20180916,19:00:00,24.329,41.5731,10.4421,,,,,,,,
FS2,basil,1,210,top,20180916,19:10:00,24.3504,41.4052,10.4007,,,,,,,,
FS2,basil,1,210,top,20180916,19:20:00,24.3719,41.5655,10.4779,,,,,,,,
FS2,basil,1,210,top,20180916,19:30:00,24.3183,41.9088,10.5531,,,,,,,,
FS2,basil,1,210,top,20180916,19:40:00,24.2968,41.6112,10.4269,,,,,,,,
FS2,basil,1,210,top,20180916,19:50:00,24.3075,41.6418,10.4476,,,,,,,,
FS2,basil,1,210,top,20180916,20:00:00,24.3397,41.4434,10.4049,,,,,,,,
FS2,basil,1,210,top,20180916,20:10:00,24.3504,41.4739,10.4255,,,,,,,,
FS2,basil,1,210,top,20180916,20:20:00,24.2646,41.6723,10.42,,,,,,,,
FS2,basil,1,210,top,20180916,20:30:00,24.2968,41.5731,10.4132,,,,,,,,
FS2,basil,1,210,top,20180916,20:40:00,24.3075,41.6723,10.4585,,,,,,,,
FS2,basil,1,210,top,20180916,20:50:00,24.329,41.5044,10.4173,,,,,,,,
FS2,basil,1,210,top,20180916,21:00:00,24.2539,41.9393,10.5061,,,,,,,,
FS2,basil,1,210,top,20180916,21:10:00,24.2432,41.8706,10.4719,,,,,,,,
FS2,basil,1,210,top,20180916,21:20:00,24.2754,42.008,10.55,,,,,,,,
FS2,basil,1,210,top,20180916,21:30:00,24.3075,42.008,10.579,,,,,,,,
FS2,basil,1,210,top,20180916,21:40:00,24.3075,42.6717,10.8146,,,,,,,,
FS2,basil,1,210,top,20180916,21:50:00,24.3075,42.5725,10.7796,,,,,,,,
FS2,basil,1,210,top,20180916,22:00:00,24.3183,42.4734,10.7542,,,,,,,,
FS2,basil,1,210,top,20180916,22:10:00,24.0287,42.7556,10.5927,,,,,,,,
FS2,basil,1,210,top,20180916,22:20:00,23.6426,43.778,10.5988,,,,,,,,
FS2,basil,1,210,top,20180916,22:30:00,23.2779,44.5257,10.5228,,,,,,,,
FS2,basil,1,210,top,20180916,22:40:00,22.9562,44.8766,10.3488,,,,,,,,
FS2,basil,1,210,top,20180916,22:50:00,22.7095,45.281,10.2592,,,,,,,,
FS2,basil,1,210,top,20180916,23:00:00,22.5272,45.9524,10.3139,,,,,,,,
FS2,basil,1,210,top,20180916,23:10:00,22.3985,45.4336,10.0269,,,,,,,,
FS2,basil,1,210,top,20180916,23:20:00,22.2591,45.3802,9.88261,,,,,,,,
